model:model_1,training epoch [1/200],loss train: 0.00882, loss test  0.01012
model:model_1,training epoch [86/200],loss train: 0.00115, loss test  0.00563
model:model_1,training epoch [87/200],loss train: 0.00121, loss test  0.00547
model:model_1,training epoch [88/200],loss train: 0.00107, loss test  0.00554
model:model_1,training epoch [89/200],loss train: 0.00134, loss test  0.00594
model:model_1,training epoch [90/200],loss train: 0.00112, loss test  0.00551
model:model_1,training epoch [91/200],loss train: 0.00107, loss test  0.00570
model:model_1,training epoch [92/200],loss train: 0.00102, loss test  0.00549
model:model_1,training epoch [93/200],loss train: 0.00113, loss test  0.00566
model:model_1,training epoch [94/200],loss train: 0.00106, loss test  0.00575
model:model_1,training epoch [95/200],loss train: 0.00101, loss test  0.00559
model:model_1,training epoch [96/200],loss train: 0.00096, loss test  0.00560
model:model_1,training epoch [97/200],loss train: 0.00095, loss test  0.00558
model:model_1,training epoch [98/200],loss train: 0.00096, loss test  0.00559
model:model_1,training epoch [99/200],loss train: 0.00095, loss test  0.00552
model:model_1,training epoch [100/200],loss train: 0.00089, loss test  0.00547
model:model_1,training epoch [101/200],loss train: 0.00092, loss test  0.00563
model:model_1,training epoch [102/200],loss train: 0.00091, loss test  0.00551
model:model_1,training epoch [103/200],loss train: 0.00090, loss test  0.00550
model:model_1,training epoch [104/200],loss train: 0.00091, loss test  0.00564
model:model_1,training epoch [105/200],loss train: 0.00089, loss test  0.00553
model:model_1,training epoch [106/200],loss train: 0.00087, loss test  0.00553
model:model_1,training epoch [107/200],loss train: 0.00086, loss test  0.00555
model:model_1,training epoch [108/200],loss train: 0.00086, loss test  0.00546
model:model_1,training epoch [109/200],loss train: 0.00088, loss test  0.00553
model:model_1,training epoch [110/200],loss train: 0.00087, loss test  0.00553
model:model_1,training epoch [111/200],loss train: 0.00087, loss test  0.00549
model:model_1,training epoch [112/200],loss train: 0.00088, loss test  0.00557
model:model_1,training epoch [113/200],loss train: 0.00088, loss test  0.00553
model:model_1,training epoch [114/200],loss train: 0.00083, loss test  0.00546
model:model_1,training epoch [115/200],loss train: 0.00082, loss test  0.00549
model:model_1,training epoch [116/200],loss train: 0.00082, loss test  0.00548
model:model_1,training epoch [117/200],loss train: 0.00080, loss test  0.00543
model:model_1,training epoch [118/200],loss train: 0.00081, loss test  0.00542
model:model_1,training epoch [119/200],loss train: 0.00082, loss test  0.00544
model:model_1,training epoch [120/200],loss train: 0.00086, loss test  0.00557
model:model_1,training epoch [121/200],loss train: 0.00161, loss test  0.00615
model:model_1,training epoch [122/200],loss train: 0.00130, loss test  0.00550
model:model_1,training epoch [123/200],loss train: 0.00228, loss test  0.00663
model:model_1,training epoch [124/200],loss train: 0.00177, loss test  0.00641
model:model_1,training epoch [125/200],loss train: 0.00157, loss test  0.00652
model:model_1,training epoch [126/200],loss train: 0.00177, loss test  0.00585
model:model_1,training epoch [127/200],loss train: 0.00113, loss test  0.00582
model:model_1,training epoch [128/200],loss train: 0.00100, loss test  0.00572
model:model_1,training epoch [129/200],loss train: 0.00092, loss test  0.00565
model:model_1,training epoch [130/200],loss train: 0.00081, loss test  0.00547
model:model_1,training epoch [131/200],loss train: 0.00078, loss test  0.00559
model:model_1,training epoch [132/200],loss train: 0.00082, loss test  0.00556
model:model_1,training epoch [133/200],loss train: 0.00085, loss test  0.00566
model:model_1,training epoch [134/200],loss train: 0.00077, loss test  0.00548
model:model_1,training epoch [135/200],loss train: 0.00076, loss test  0.00546
model:model_1,training epoch [136/200],loss train: 0.00076, loss test  0.00551
model:model_1,training epoch [137/200],loss train: 0.00076, loss test  0.00549
model:model_1,training epoch [138/200],loss train: 0.00075, loss test  0.00548
model:model_1,training epoch [139/200],loss train: 0.00076, loss test  0.00544
model:model_1,training epoch [140/200],loss train: 0.00075, loss test  0.00542
model:model_1,training epoch [141/200],loss train: 0.00078, loss test  0.00549
model:model_1,training epoch [142/200],loss train: 0.00078, loss test  0.00554
model:model_1,training epoch [143/200],loss train: 0.00075, loss test  0.00552
model:model_1,training epoch [144/200],loss train: 0.00075, loss test  0.00541
model:model_1,training epoch [145/200],loss train: 0.00075, loss test  0.00544
model:model_1,training epoch [146/200],loss train: 0.00079, loss test  0.00544
model:model_1,training epoch [147/200],loss train: 0.00076, loss test  0.00550
model:model_1,training epoch [148/200],loss train: 0.00075, loss test  0.00546
model:model_1,training epoch [149/200],loss train: 0.00074, loss test  0.00554
model:model_1,training epoch [150/200],loss train: 0.00073, loss test  0.00539
model:model_1,training epoch [151/200],loss train: 0.00074, loss test  0.00539
model:model_1,training epoch [152/200],loss train: 0.00073, loss test  0.00542
model:model_1,training epoch [153/200],loss train: 0.00074, loss test  0.00539
model:model_1,training epoch [154/200],loss train: 0.00072, loss test  0.00537
model:model_1,training epoch [155/200],loss train: 0.00073, loss test  0.00552
model:model_1,training epoch [156/200],loss train: 0.00073, loss test  0.00537
model:model_1,training epoch [157/200],loss train: 0.00072, loss test  0.00538
model:model_1,training epoch [158/200],loss train: 0.00075, loss test  0.00544
model:model_1,training epoch [159/200],loss train: 0.00072, loss test  0.00539
model:model_1,training epoch [160/200],loss train: 0.00077, loss test  0.00546
model:model_1,training epoch [161/200],loss train: 0.00074, loss test  0.00536
model:model_1,training epoch [162/200],loss train: 0.00071, loss test  0.00546
model:model_1,training epoch [163/200],loss train: 0.00071, loss test  0.00545
model:model_1,training epoch [164/200],loss train: 0.00075, loss test  0.00539
model:model_1,training epoch [165/200],loss train: 0.00075, loss test  0.00538
model:model_1,training epoch [166/200],loss train: 0.00070, loss test  0.00539
model:model_1,training epoch [167/200],loss train: 0.00073, loss test  0.00538
model:model_1,training epoch [168/200],loss train: 0.00071, loss test  0.00551
model:model_1,training epoch [169/200],loss train: 0.00071, loss test  0.00535
model:model_1,training epoch [170/200],loss train: 0.00069, loss test  0.00538
model:model_1,training epoch [171/200],loss train: 0.00071, loss test  0.00543
model:model_1,training epoch [172/200],loss train: 0.00074, loss test  0.00538
model:model_1,training epoch [173/200],loss train: 0.00071, loss test  0.00540
model:model_1,training epoch [174/200],loss train: 0.00069, loss test  0.00533
model:model_1,training epoch [175/200],loss train: 0.00070, loss test  0.00533
model:model_1,training epoch [176/200],loss train: 0.00072, loss test  0.00535
model:model_1,training epoch [177/200],loss train: 0.00070, loss test  0.00543
model:model_1,training epoch [178/200],loss train: 0.00069, loss test  0.00553
model:model_1,training epoch [179/200],loss train: 0.00071, loss test  0.00539
model:model_1,training epoch [180/200],loss train: 0.00069, loss test  0.00533
model:model_1,training epoch [181/200],loss train: 0.00067, loss test  0.00530
model:model_1,training epoch [182/200],loss train: 0.00072, loss test  0.00541
model:model_1,training epoch [183/200],loss train: 0.00069, loss test  0.00538
model:model_1,training epoch [184/200],loss train: 0.00069, loss test  0.00538
model:model_1,training epoch [185/200],loss train: 0.00067, loss test  0.00541
model:model_1,training epoch [186/200],loss train: 0.00069, loss test  0.00533
model:model_1,training epoch [187/200],loss train: 0.00066, loss test  0.00538
model:model_1,training epoch [188/200],loss train: 0.00067, loss test  0.00531
model:model_1,training epoch [189/200],loss train: 0.00068, loss test  0.00533
model:model_1,training epoch [190/200],loss train: 0.00067, loss test  0.00533
model:model_1,training epoch [191/200],loss train: 0.00065, loss test  0.00536
model:model_1,training epoch [192/200],loss train: 0.00067, loss test  0.00532
model:model_1,training epoch [193/200],loss train: 0.00071, loss test  0.00544
model:model_1,training epoch [194/200],loss train: 0.00066, loss test  0.00532
model:model_1,training epoch [195/200],loss train: 0.00071, loss test  0.00540
model:model_1,training epoch [196/200],loss train: 0.00066, loss test  0.00537
model:model_1,training epoch [197/200],loss train: 0.00085, loss test  0.00585
model:model_1,training epoch [198/200],loss train: 0.00187, loss test  0.00600
model:model_1,training epoch [199/200],loss train: 0.00192, loss test  0.00546
model:model_1,training epoch [200/200],loss train: 0.00116, loss test  0.00575
model:model_2,training epoch [1/200],loss train: 0.00900, loss test  0.00853
model:model_2,training epoch [2/200],loss train: 0.00823, loss test  0.00784
model:model_2,training epoch [3/200],loss train: 0.00770, loss test  0.00729
model:model_2,training epoch [4/200],loss train: 0.00732, loss test  0.00695
model:model_2,training epoch [5/200],loss train: 0.00704, loss test  0.00663
model:model_2,training epoch [6/200],loss train: 0.00655, loss test  0.00625
model:model_2,training epoch [7/200],loss train: 0.00624, loss test  0.00588
model:model_2,training epoch [8/200],loss train: 0.00601, loss test  0.00554
model:model_2,training epoch [9/200],loss train: 0.00568, loss test  0.00530
model:model_2,training epoch [10/200],loss train: 0.00566, loss test  0.00529
model:model_2,training epoch [11/200],loss train: 0.00528, loss test  0.00493
model:model_2,training epoch [12/200],loss train: 0.00523, loss test  0.00487
model:model_2,training epoch [13/200],loss train: 0.00516, loss test  0.00491
model:model_2,training epoch [14/200],loss train: 0.00502, loss test  0.00466
model:model_2,training epoch [15/200],loss train: 0.00482, loss test  0.00446
model:model_2,training epoch [16/200],loss train: 0.00481, loss test  0.00451
model:model_2,training epoch [17/200],loss train: 0.00484, loss test  0.00436
model:model_2,training epoch [18/200],loss train: 0.00459, loss test  0.00424
model:model_2,training epoch [19/200],loss train: 0.00456, loss test  0.00436
model:model_2,training epoch [20/200],loss train: 0.00451, loss test  0.00417
model:model_2,training epoch [21/200],loss train: 0.00441, loss test  0.00417
model:model_2,training epoch [22/200],loss train: 0.00442, loss test  0.00411
model:model_2,training epoch [23/200],loss train: 0.00447, loss test  0.00415
model:model_2,training epoch [24/200],loss train: 0.00449, loss test  0.00403
model:model_2,training epoch [25/200],loss train: 0.00441, loss test  0.00408
model:model_2,training epoch [26/200],loss train: 0.00443, loss test  0.00411
model:model_2,training epoch [27/200],loss train: 0.00419, loss test  0.00408
model:model_2,training epoch [28/200],loss train: 0.00443, loss test  0.00405
model:model_2,training epoch [29/200],loss train: 0.00423, loss test  0.00390
model:model_2,training epoch [30/200],loss train: 0.00419, loss test  0.00399
model:model_2,training epoch [31/200],loss train: 0.00432, loss test  0.00403
model:model_2,training epoch [32/200],loss train: 0.00423, loss test  0.00397
model:model_2,training epoch [33/200],loss train: 0.00410, loss test  0.00399
model:model_2,training epoch [34/200],loss train: 0.00419, loss test  0.00400
model:model_2,training epoch [35/200],loss train: 0.00397, loss test  0.00395
model:model_2,training epoch [36/200],loss train: 0.00399, loss test  0.00402
model:model_2,training epoch [37/200],loss train: 0.00408, loss test  0.00402
model:model_2,training epoch [38/200],loss train: 0.00394, loss test  0.00399
model:model_2,training epoch [39/200],loss train: 0.00381, loss test  0.00397
model:model_2,training epoch [40/200],loss train: 0.00374, loss test  0.00390
model:model_2,training epoch [41/200],loss train: 0.00374, loss test  0.00400
model:model_2,training epoch [42/200],loss train: 0.00368, loss test  0.00395
model:model_2,training epoch [43/200],loss train: 0.00368, loss test  0.00414
model:model_2,training epoch [44/200],loss train: 0.00359, loss test  0.00409
model:model_2,training epoch [45/200],loss train: 0.00363, loss test  0.00407
model:model_2,training epoch [46/200],loss train: 0.00369, loss test  0.00413
model:model_2,training epoch [47/200],loss train: 0.00344, loss test  0.00403
model:model_2,training epoch [48/200],loss train: 0.00347, loss test  0.00410
model:model_2,training epoch [49/200],loss train: 0.00325, loss test  0.00419
model:model_2,training epoch [50/200],loss train: 0.00331, loss test  0.00438
model:model_2,training epoch [51/200],loss train: 0.00328, loss test  0.00437
model:model_2,training epoch [52/200],loss train: 0.00322, loss test  0.00422
model:model_2,training epoch [53/200],loss train: 0.00305, loss test  0.00445
model:model_2,training epoch [54/200],loss train: 0.00292, loss test  0.00430
model:model_2,training epoch [55/200],loss train: 0.00298, loss test  0.00433
model:model_2,training epoch [56/200],loss train: 0.00259, loss test  0.00421
model:model_2,training epoch [57/200],loss train: 0.00270, loss test  0.00469
model:model_2,training epoch [58/200],loss train: 0.00254, loss test  0.00459
model:model_2,training epoch [59/200],loss train: 0.00232, loss test  0.00435
model:model_2,training epoch [60/200],loss train: 0.00235, loss test  0.00437
model:model_2,training epoch [61/200],loss train: 0.00218, loss test  0.00428
model:model_2,training epoch [62/200],loss train: 0.00204, loss test  0.00415
model:model_2,training epoch [63/200],loss train: 0.00191, loss test  0.00412
model:model_2,training epoch [64/200],loss train: 0.00194, loss test  0.00436
model:model_2,training epoch [65/200],loss train: 0.00189, loss test  0.00411
model:model_2,training epoch [66/200],loss train: 0.00174, loss test  0.00431
model:model_2,training epoch [67/200],loss train: 0.00180, loss test  0.00457
model:model_2,training epoch [68/200],loss train: 0.00177, loss test  0.00459
model:model_2,training epoch [69/200],loss train: 0.00153, loss test  0.00439
model:model_2,training epoch [70/200],loss train: 0.00164, loss test  0.00420
model:model_2,training epoch [71/200],loss train: 0.00148, loss test  0.00416
model:model_2,training epoch [72/200],loss train: 0.00141, loss test  0.00408
model:model_2,training epoch [73/200],loss train: 0.00150, loss test  0.00460
model:model_2,training epoch [74/200],loss train: 0.00167, loss test  0.00404
model:model_2,training epoch [75/200],loss train: 0.00136, loss test  0.00439
model:model_2,training epoch [76/200],loss train: 0.00127, loss test  0.00430
model:model_2,training epoch [77/200],loss train: 0.00133, loss test  0.00408
model:model_2,training epoch [78/200],loss train: 0.00147, loss test  0.00455
model:model_2,training epoch [79/200],loss train: 0.00132, loss test  0.00399
model:model_2,training epoch [80/200],loss train: 0.00132, loss test  0.00452
model:model_2,training epoch [81/200],loss train: 0.00119, loss test  0.00396
model:model_2,training epoch [82/200],loss train: 0.00120, loss test  0.00415
model:model_2,training epoch [83/200],loss train: 0.00111, loss test  0.00390
model:model_2,training epoch [84/200],loss train: 0.00113, loss test  0.00388
model:model_2,training epoch [85/200],loss train: 0.00110, loss test  0.00392
model:model_2,training epoch [86/200],loss train: 0.00105, loss test  0.00409
model:model_2,training epoch [87/200],loss train: 0.00103, loss test  0.00401
model:model_2,training epoch [88/200],loss train: 0.00110, loss test  0.00410
model:model_2,training epoch [89/200],loss train: 0.00104, loss test  0.00393
model:model_2,training epoch [90/200],loss train: 0.00117, loss test  0.00383
model:model_2,training epoch [91/200],loss train: 0.00112, loss test  0.00395
model:model_2,training epoch [92/200],loss train: 0.00104, loss test  0.00399
model:model_2,training epoch [93/200],loss train: 0.00157, loss test  0.00458
model:model_2,training epoch [94/200],loss train: 0.00135, loss test  0.00425
model:model_2,training epoch [95/200],loss train: 0.00112, loss test  0.00392
model:model_2,training epoch [96/200],loss train: 0.00099, loss test  0.00386
model:model_2,training epoch [97/200],loss train: 0.00095, loss test  0.00394
model:model_2,training epoch [98/200],loss train: 0.00103, loss test  0.00387
model:model_2,training epoch [99/200],loss train: 0.00093, loss test  0.00377
model:model_2,training epoch [100/200],loss train: 0.00097, loss test  0.00385
model:model_2,training epoch [101/200],loss train: 0.00177, loss test  0.00593
model:model_2,training epoch [102/200],loss train: 0.00096, loss test  0.00451
model:model_2,training epoch [103/200],loss train: 0.00096, loss test  0.00394
model:model_2,training epoch [104/200],loss train: 0.00092, loss test  0.00395
model:model_2,training epoch [105/200],loss train: 0.00089, loss test  0.00408
model:model_2,training epoch [106/200],loss train: 0.00084, loss test  0.00404
model:model_2,training epoch [107/200],loss train: 0.00090, loss test  0.00418
model:model_2,training epoch [108/200],loss train: 0.00083, loss test  0.00379
model:model_2,training epoch [109/200],loss train: 0.00084, loss test  0.00383
model:model_2,training epoch [110/200],loss train: 0.00083, loss test  0.00377
model:model_2,training epoch [111/200],loss train: 0.00082, loss test  0.00389
model:model_2,training epoch [112/200],loss train: 0.00082, loss test  0.00382
model:model_2,training epoch [113/200],loss train: 0.00082, loss test  0.00392
model:model_2,training epoch [114/200],loss train: 0.00082, loss test  0.00375
model:model_2,training epoch [115/200],loss train: 0.00081, loss test  0.00376
model:model_2,training epoch [116/200],loss train: 0.00084, loss test  0.00388
model:model_2,training epoch [117/200],loss train: 0.00080, loss test  0.00379
model:model_2,training epoch [118/200],loss train: 0.00080, loss test  0.00375
model:model_2,training epoch [119/200],loss train: 0.00078, loss test  0.00377
model:model_2,training epoch [120/200],loss train: 0.00078, loss test  0.00377
model:model_2,training epoch [121/200],loss train: 0.00085, loss test  0.00387
model:model_2,training epoch [122/200],loss train: 0.00079, loss test  0.00379
model:model_2,training epoch [123/200],loss train: 0.00077, loss test  0.00380
model:model_2,training epoch [124/200],loss train: 0.00078, loss test  0.00373
model:model_2,training epoch [125/200],loss train: 0.00079, loss test  0.00373
model:model_2,training epoch [126/200],loss train: 0.00078, loss test  0.00372
model:model_2,training epoch [127/200],loss train: 0.00078, loss test  0.00371
model:model_2,training epoch [128/200],loss train: 0.00074, loss test  0.00367
model:model_2,training epoch [129/200],loss train: 0.00081, loss test  0.00382
model:model_2,training epoch [130/200],loss train: 0.00075, loss test  0.00370
model:model_2,training epoch [131/200],loss train: 0.00077, loss test  0.00368
model:model_2,training epoch [132/200],loss train: 0.00078, loss test  0.00371
model:model_2,training epoch [133/200],loss train: 0.00078, loss test  0.00367
model:model_2,training epoch [134/200],loss train: 0.00076, loss test  0.00367
model:model_2,training epoch [135/200],loss train: 0.00079, loss test  0.00373
model:model_2,training epoch [136/200],loss train: 0.00078, loss test  0.00381
model:model_2,training epoch [137/200],loss train: 0.00074, loss test  0.00367
model:model_2,training epoch [138/200],loss train: 0.00076, loss test  0.00372
model:model_2,training epoch [139/200],loss train: 0.00073, loss test  0.00366
model:model_2,training epoch [140/200],loss train: 0.00079, loss test  0.00383
model:model_2,training epoch [141/200],loss train: 0.00074, loss test  0.00367
model:model_2,training epoch [142/200],loss train: 0.00072, loss test  0.00365
model:model_2,training epoch [143/200],loss train: 0.00076, loss test  0.00358
model:model_2,training epoch [144/200],loss train: 0.00092, loss test  0.00385
model:model_2,training epoch [145/200],loss train: 0.00300, loss test  0.00424
model:model_2,training epoch [146/200],loss train: 0.00166, loss test  0.00434
model:model_2,training epoch [147/200],loss train: 0.00133, loss test  0.00431
model:model_2,training epoch [148/200],loss train: 0.00104, loss test  0.00408
model:model_2,training epoch [149/200],loss train: 0.00090, loss test  0.00393
model:model_2,training epoch [150/200],loss train: 0.00108, loss test  0.00440
model:model_2,training epoch [151/200],loss train: 0.00087, loss test  0.00360
model:model_2,training epoch [152/200],loss train: 0.00105, loss test  0.00433
model:model_2,training epoch [153/200],loss train: 0.00097, loss test  0.00383
model:model_2,training epoch [154/200],loss train: 0.00085, loss test  0.00391
model:model_2,training epoch [155/200],loss train: 0.00088, loss test  0.00415
model:model_2,training epoch [156/200],loss train: 0.00075, loss test  0.00384
model:model_2,training epoch [157/200],loss train: 0.00077, loss test  0.00372
model:model_2,training epoch [158/200],loss train: 0.00076, loss test  0.00371
model:model_2,training epoch [159/200],loss train: 0.00072, loss test  0.00367
model:model_2,training epoch [160/200],loss train: 0.00073, loss test  0.00368
model:model_2,training epoch [161/200],loss train: 0.00072, loss test  0.00374
model:model_2,training epoch [162/200],loss train: 0.00072, loss test  0.00368
model:model_2,training epoch [163/200],loss train: 0.00072, loss test  0.00368
model:model_2,training epoch [164/200],loss train: 0.00073, loss test  0.00369
model:model_2,training epoch [165/200],loss train: 0.00070, loss test  0.00366
model:model_2,training epoch [166/200],loss train: 0.00071, loss test  0.00374
model:model_2,training epoch [167/200],loss train: 0.00078, loss test  0.00375
model:model_2,training epoch [168/200],loss train: 0.00071, loss test  0.00374
model:model_2,training epoch [169/200],loss train: 0.00071, loss test  0.00368
model:model_2,training epoch [170/200],loss train: 0.00072, loss test  0.00382
model:model_2,training epoch [171/200],loss train: 0.00069, loss test  0.00372
model:model_2,training epoch [172/200],loss train: 0.00070, loss test  0.00368
model:model_2,training epoch [173/200],loss train: 0.00068, loss test  0.00366
model:model_2,training epoch [174/200],loss train: 0.00071, loss test  0.00369
model:model_2,training epoch [175/200],loss train: 0.00069, loss test  0.00374
model:model_2,training epoch [176/200],loss train: 0.00073, loss test  0.00371
model:model_2,training epoch [177/200],loss train: 0.00070, loss test  0.00369
model:model_2,training epoch [178/200],loss train: 0.00071, loss test  0.00376
model:model_2,training epoch [179/200],loss train: 0.00071, loss test  0.00369
model:model_2,training epoch [180/200],loss train: 0.00074, loss test  0.00379
model:model_2,training epoch [181/200],loss train: 0.00068, loss test  0.00367
model:model_2,training epoch [182/200],loss train: 0.00068, loss test  0.00366
model:model_2,training epoch [183/200],loss train: 0.00069, loss test  0.00374
model:model_2,training epoch [184/200],loss train: 0.00071, loss test  0.00382
model:model_2,training epoch [185/200],loss train: 0.00068, loss test  0.00379
model:model_2,training epoch [186/200],loss train: 0.00067, loss test  0.00379
model:model_2,training epoch [187/200],loss train: 0.00071, loss test  0.00376
model:model_2,training epoch [188/200],loss train: 0.00067, loss test  0.00365
model:model_2,training epoch [189/200],loss train: 0.00066, loss test  0.00365
model:model_2,training epoch [190/200],loss train: 0.00071, loss test  0.00375
model:model_2,training epoch [191/200],loss train: 0.00071, loss test  0.00375
model:model_2,training epoch [192/200],loss train: 0.00068, loss test  0.00367
model:model_2,training epoch [193/200],loss train: 0.00073, loss test  0.00379
model:model_2,training epoch [194/200],loss train: 0.00066, loss test  0.00370
model:model_2,training epoch [195/200],loss train: 0.00071, loss test  0.00371
model:model_2,training epoch [196/200],loss train: 0.00070, loss test  0.00375
model:model_2,training epoch [197/200],loss train: 0.00068, loss test  0.00367
model:model_2,training epoch [198/200],loss train: 0.00068, loss test  0.00373
model:model_2,training epoch [199/200],loss train: 0.00072, loss test  0.00373
model:model_2,training epoch [200/200],loss train: 0.00066, loss test  0.00366
model:model_3,training epoch [1/200],loss train: 0.00970, loss test  0.00899
model:model_3,training epoch [2/200],loss train: 0.00885, loss test  0.00825
model:model_3,training epoch [3/200],loss train: 0.00838, loss test  0.00774
model:model_3,training epoch [4/200],loss train: 0.00779, loss test  0.00721
model:model_3,training epoch [5/200],loss train: 0.00738, loss test  0.00682
model:model_3,training epoch [6/200],loss train: 0.00696, loss test  0.00650
model:model_3,training epoch [7/200],loss train: 0.00654, loss test  0.00607
model:model_3,training epoch [8/200],loss train: 0.00629, loss test  0.00582
model:model_3,training epoch [9/200],loss train: 0.00610, loss test  0.00563
model:model_3,training epoch [10/200],loss train: 0.00599, loss test  0.00543
